AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N11,N21,Len.,Voc.,Vol.,Dif.,Eff.,ConMetric,ConLockMetric,AtomicMetric,CollSynMetric,DesThread,StartMetric,SleepMetric,YieldMetric,JoinMetric,WaitMetric,NotifyMetric,NotifyAllMetric,Syn,LockLock,LockUnlock,ConAwait,ConSignal,ConSignalAll,SemAcquire,SemRelease,LatchAwait,LatchCountDown,BarrierAwait,ThrFctNewThr,Execute,AwaitTermi,Shutdown,ShutdownNow,ThrPoolExecFinalize,StartThread,ThrPoolExecReject,NewThrPool,FutureCancel,FutureGet,FutureRun,VectorMetric,HashTableMetric,ThreadLocal,VolatileMetric,FinalMetric,FinallyMetric,
1,1,1,1,5.307692308,0,5,0,1,1,1,6.692307692,6.692307692,5.692307692,4.692307692,6.692307692,0,1,0,5.692307692,91.53846154,16.38461538,53.46153846,21.38461538,23.38461538,23.69230769,24.07692308,34.76923077,21.38461538,13.38461538,3,3,3,1,2,0.446153846,8.692307692,8.692307692,8.692307692,6.692307692,50.46153846,49.15384615,84.23076923,59.84615385,144.0769231,99.61538462,623.4615385,26.38461538,3268.615385,0,0,0,0,0,0,0,0,0,0,0,0,6.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.692307692,0,0
1,1,1,1,1,0,1,0,1,1,1,10,10,9,0,10,1,0,0,9,49,6,22,15,4,21,7,18,15,3,1,1,1,1,0,0.95,10,10,10,10,54,25,54,25,79,79,232,22,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,7.083333333,0,6,0.083333333,1,0,2,15.58333333,15.58333333,15.58333333,3,15.58333333,5.583333333,0,0,10,176.3333333,22.04166667,116.9166667,36.75,67.04166667,37.375,45.875,64.45833333,31.5,32.95833333,2,2,3.25,1,1,0.31875,17.58333333,17.58333333,21.58333333,15.58333333,123.9166667,140.2083333,326.7916667,248.2083333,575,264.125,2542.208333,95.04166667,21394.08333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,2.541666667,3,1,22.04166667,2,17.08333333,2,1,1,1,10,10,9,4.958333333,10,4,5,0,1,302,38.54166667,210.5,76.95833333,135.4166667,55.91666667,115.5833333,148.7083333,67.95833333,80.75,10.54166667,10,10.54166667,4,4,0.264166667,31.58333333,30.58333333,31.58333333,15,133.375,231.4583333,564.9583333,399.9583333,964.9166667,364.8333333,5801.5,103.1666667,127492.5417,0,0,0,0,1,0,1,0,0,0,0,0,25.45833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.958333333,0.541666667,0
2,2,3,1,20,1,14.54166667,4.125,7,13,5,35,33,22,37.54166667,35,4,20,0,11,911.7083333,85.54166667,611.7916667,211.7916667,407.625,234.3333333,330.7916667,448.7916667,191.25,257.5416667,15,15,18,8,4,0.38125,100,100,121,51,465.0833333,699.5833333,2008.416667,1539.708333,3548.125,1164.666667,19936.20833,479.5833333,476469.25,0,0,0,0,0,0,0,0,0,0,0,0,12.70833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1,1,1,1,1,0,1,0,5,1,1,8,4,7,9,8,1,1,0,6,72,9,33,20,7,30,8,15,11,4,1,1,1,1,0,0.91,8,8,8,8,23.84615385,8.153846154,28,11.15384615,39.15384615,32,116.4615385,16,498.3846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,3,0,3,0,2,0,0,23,23,23,4,23,0,1,0,22,146,26,91,33,33,29,40,65,32,33,1,1,1,1,0,0.32,23,23,23,23,185,125,250,159,409,310,1539,111,8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2.857142857,1,15.57142857,1,9.714285714,4.714285714,1,0,0,5.285714286,5.285714286,5.285714286,6.571428571,5.285714286,0,0,0,5.285714286,122.5,13.28571429,66.07142857,25.21428571,43.07142857,43.14285714,35.28571429,45.57142857,21.14285714,24.42857143,5,5,12,4,1,0.653571429,9.428571429,9.428571429,16.57142857,8.285714286,56.07142857,51,172.3571429,93.14285714,265.5,107.0714286,1353.928571,44.07142857,26083.42857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,2,1,33.45833333,1,30,2,2,0,1,2,2,2,0,2,0,0,0,2,84,6,56.54166667,28.54166667,30,21.45833333,37,43,26,17,3,3,3,1,2,0.379166667,5,5,5,2,41,106,250,186,436,147,2710,35,48205,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1,1,1,1,3,0,2,0,1,0,1,3,3,3,0,3,0,0,0,3,45,6,16,11,2,23,3,7,6,1,1,1,1,1,0,1.44,3,3,3,3,15,7,15,9,24,22,72,8,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,13,0,11,2,1,0,2,3,3,3,0,3,0,0,3,0,87.625,7.041666667,53.58333333,32.04166667,23.54166667,27,34.04166667,41.04166667,28.04166667,13,3,3,3,1,1,0.504166667,6,6,6,3,37.54166667,59.08333333,122.7916667,100.1666667,222.9583333,96.625,1163.208333,29.54166667,14534.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,6,0,4.181818182,1,1.181818182,0,2,19.54545455,19.54545455,19.54545455,4,19.54545455,9.909090909,5.545454545,0,4.090909091,191.6363636,21.54545455,111.8181818,38,53.45454545,58.27272727,47.45454545,75.63636364,35,40.63636364,3.363636364,3.363636364,3.363636364,1.545454545,2,0.546363636,28.81818182,28.81818182,30.81818182,20.09090909,177.5454545,145.4545455,338.8181818,232.9090909,571.7272727,323,2389.181818,139.6363636,21648.45455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81818182,0,0
1,1,1,1,4,0,4,0,2,0,0,15.41666667,15.41666667,15.41666667,6,15.41666667,6.458333333,0,1.083333333,7.875,139.7916667,20.41666667,87.375,38.375,34.04166667,33.91666667,40.5,58.45833333,28.95833333,29.5,2,2,2,1,0.541666667,0.397083333,16.95833333,16.95833333,16.95833333,15.41666667,128.25,75.375,181.5833333,95,276.5833333,203.625,1090.541667,70.04166667,6848.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0,0
1,1,1,1,7.541666667,0,5.541666667,1,1,0,1.541666667,11.375,11.375,11.375,5,11.375,5.291666667,0,1,5.083333333,158.0416667,19.91666667,102.8333333,49,44.45833333,48.66666667,55.16666667,71.08333333,37.625,33.45833333,2.541666667,2.541666667,2.541666667,1,1,0.472916667,14.91666667,14.91666667,14.91666667,11.375,113.5,107.2916667,234.375,153.6666667,388.0416667,220.7916667,1861.333333,73.66666667,20705.29167,0,0,0,0,0,0,0,0,0,0,0,0,4.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083333333,0,0
1,1,1.458333333,1,9.041666667,0,7.5,1,4.708333333,3,2.083333333,24,24.54166667,22.625,12.5,25.625,3.916666667,2.625,1.541666667,17.54166667,349.5833333,35.08333333,249.6666667,94.5,121.5,68.375,107.25,152.7916667,71.66666667,81.125,6.791666667,5.708333333,7.875,3.708333333,3.166666667,0.33,42,40.91666667,45,28.54166667,241.2083333,232.375,567.5,360.2916667,927.7916667,473.5833333,4673.75,171.5833333,71746.25,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.625,2,0
1,1,1,1,10,0,6.541666667,3,1,1.083333333,3.541666667,17,17,15.91666667,4.541666667,17,3.75,1,0.458333333,11.79166667,263.875,28,162.5416667,61.54166667,79.16666667,80.625,83.75,113.375,47,66.375,4.458333333,4.458333333,6,1,2,0.4975,27.08333333,27.08333333,29.16666667,17,161.0416667,134.4166667,356.375,211.7083333,568.0833333,295.4583333,2607.208333,117.0416667,32989.33333,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458333333,1,0
1,1,1,1,4,0,4,0,1,0,1,2,2,2,1,2,0,0,0,2,45,8,16,10,4,21,8,11,8,3,1,1,1,1,0,1.31,2,2,2,2,16,8,20,12,32,24,120,11,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1.083333333,1.083333333,1.083333333,0.541666667,7.208333333,0,3.333333333,3.416666667,1,0,0,3.625,11.58333333,11.58333333,0.541666667,11.58333333,0.916666667,0,1.541666667,9.125,142.125,14.125,40.83333333,21.29166667,13.66666667,87.16666667,22.91666667,30.79166667,19.66666667,11.125,2.166666667,2.166666667,2.166666667,2.166666667,1.083333333,3.291666667,7.333333333,7.333333333,7.333333333,5.25,79.5,33.54166667,101.75,41.25,143,113.0416667,509.625,43.75,3351.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,3,2.541666667,1,0,0,6.541666667,14,14,2,14,4.208333333,0,1.541666667,8.25,144.6666667,17.16666667,42.95833333,26.875,10.54166667,87,24.79166667,32.33333333,23.79166667,8.541666667,1,1,1,1,0,2.0375,6.541666667,6.541666667,6.541666667,6.541666667,90.95833333,43.625,105.5833333,47.70833333,153.2916667,134.5833333,521.75,44.45833333,2253.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,4,0,2,0,0,16.08333333,16.08333333,16.08333333,6,16.08333333,3.833333333,0,0,12.25,156.5,26.54166667,94.33333333,36.16666667,40.08333333,39.625,50.625,70.70833333,34.625,36.08333333,2,2,2,1,1,0.42,18.08333333,18.08333333,18.08333333,16.08333333,133.6666667,96.25,205.2083333,132.25,337.4583333,229.9166667,1349.583333,82.33333333,9757.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458333333,0,0
1,1,1,1,2,0,2,0,1,1,1,2,2,1,0,2,0,0,0,2,39,5,14,11,2,20,5,8,7,1,1,1,1,1,0,1.43,2,2,2,2,11,5,11,5,16,16,47,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.333333333,1.333333333,2,1,15,0,10,5,2,0,1,17,17,17,7,17,14,2,0,1,361,31,214.6666667,93,120.3333333,115.3333333,115.6666667,152,79,73,6.333333333,6.333333333,7,4,3,0.54,33.33333333,33.33333333,37,24,181.6666667,260.3333333,570.6666667,424.6666667,995.3333333,442,5260,135.6666667,80848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.66666667,0,0
0,0,0,0,0,0,0,0,1,0,0,0,2.272727273,2.272727273,0,2.272727273,0,0,0,2.272727273,48.59090909,6.772727273,7.272727273,6.272727273,0,34.54545455,4.272727273,5.272727273,5.272727273,0,0,0,0,0,0,4.709545455,0,0,0,0,9.090909091,2.272727273,9.090909091,2.272727273,11.36363636,11.36363636,25,4.545454545,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,22,0,21,0,1,9,0,9,9,0,0,9,7,2,0,0,249.5,15,212.5,98.5,148.5,22,132,155,79,76,3,3,4,1,2,0.1,16,16,17,9,157,320,704,592.5,1296.5,477,7536,139,124685,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
3,3,4,1,24,1,21,1,1,17,0,17,17,0,0,17,15,2,0,0,487,39,401,143,249,49,188,254,103,151,9,9,20,5,3,0.12,57,57,74,21,315,484,1295,920,2215,799,12671,287,255558,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0
5,5,5,1,31,1,26,4,1,6,0,6,6,0,0,6,2,4,0,0,243,19,173,52,111,53,81,119,49,70,10,10,12,1,5,0.31,31,31,35,6,123,219,584,426,1010,342,6085,115,134037,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
3,3,3,1,29.5,2,20,7,1,7,0,7,7,0,0,7,5,2,0,0,248.5,25,154.5,54,100.5,70,76.5,102.5,40,62.5,6,6,6,4,2,0.45,24,24,26,12,127,199.5,511.5,355.5,867,326.5,4954.5,108,86691,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
3,3,4,1,27,1,20,6,1,7,0,7,7,0,0,7,3,4,0,0,244,22,163,70,94,60,81,109,53,56,12,12,13,3,4,0.37,26,26,28,11,133,219,548,410,958,352,5613,120,129171,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
3,3,3,1,27,1,21,4,3,13,0,24,24,11,18,24,19,5,0,0,768,63,584,192,379,127,300,393,148,245,15,15,16,9,4,0.22,89,89,94,32,421,699,1935,1359,3294,1120,19185,388,405174,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0
2,2,2,1,19,0,16,2,1,10,0,10,10,0,0,10,9,1,0,0,238,17,183,69,106,38,83,114,48,66,6,6,6,1,4,0.21,24,24,25,10,157,212,492,385,877,369,4638,136,71077,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0
3,3,4,1,29,1,23,5,1,15,0,15,15,0,0,15,8,7,0,0,508,33,373,163,249,104,175,223,121,102,10,10,13,4,3,0.28,56,56,68,20,307,476,1364,978,2342,783,14091,301,378251,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0
4,4,5,2,30,1,27,1,1,3,0,3,3,0,0,3,2,1,0,0,129,11,96,41,56,22,49,64,29,35,7,7,8,4,2,0.23,14,14,15,6,62,119,308,228,536,181,3228,57,65286,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
4,4,4,2,26,1,22,3,1,15,2,15,15,0,0,15,10,5,0,0,463.5,34,363.5,130,227.5,67,168,241,105,136,17,17,17,9,4,0.18,61,61,73,35,289,419,1130,825.5,1955.5,708,11272.5,274.5,266966.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0
2.458333333,2.458333333,2.625,1,20.58333333,0.041666667,15.75,3.666666667,1.291666667,12.08333333,4.291666667,114.375,114.375,102.2916667,16.04166667,114.375,75.04166667,27.33333333,1.083333333,10.91666667,2603.541667,214.1666667,1895.708333,548.0833333,1242.083333,512.0833333,854.2916667,1209.083333,419.0833333,790,23.5,23.5,26.04166667,8.833333333,4.458333333,0.270833333,323.2916667,323.2916667,364,159.9166667,1664.625,2151.916667,5897.541667,4048.125,9945.666667,3816.541667,56143.875,1422.791667,1396488,0,2.625,0,0,0,0,0,0,0,0,0,0,106.9166667,0,0,0.625,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,84.58333333,40.41666667,0
1,1,1.458333333,1,12.5,0,8.708333333,2.958333333,8.208333333,1.083333333,2.458333333,87.54166667,86,86.91666667,23.04166667,88,54.125,10.875,1.541666667,21.45833333,1376.083333,163.5,888.1666667,298,533.3333333,333.7916667,389.0833333,571.375,249.5833333,321.7916667,12.375,12.375,13.625,6.458333333,4,0.377916667,160.875,160.875,169.25,107.25,930.5833333,1116.291667,2303.583333,1649.958333,3953.541667,2046.875,19653.70833,637.75,248783.5,0,0,0,0,0,0,0,0,0,3,0,2,124.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083333333,2,14.29166667,2.916666667,0
4.5,3.333333333,4.75,1.541666667,30.29166667,1,26.16666667,2.5,3,4,1.083333333,24.375,24.375,20.375,7.083333333,24.375,7.458333333,6.75,0,10.16666667,910.125,66.58333333,753.2916667,233.9583333,513.4583333,94.66666667,372.4583333,466.4166667,197.4166667,269,64.20833333,30.83333333,66.83333333,23.91666667,5.833333333,0.132083333,123.7083333,90.33333333,133.625,53.95833333,358.625,606.2916667,2104.916667,1529.875,3634.791667,964.9166667,26021.08333,345.0416667,1305665.708,0,0,0,0,0,0,0,0,0,0,0,0,37.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.916666667,0
1,1,1,1,6.25,0,5.541666667,0,42.375,51.25,6.625,319.0416667,323.8333333,272.5833333,95.95833333,323.8333333,177.375,41.91666667,23.375,81.16666667,3006.375,403.4166667,2455.25,811.6666667,1279.458333,157.625,1235.166667,1693.875,627.125,1066.75,10.25,10.25,16.04166667,4.625,3.083333333,0.065833333,421.875,421.875,436.25,329.2916667,2751.125,2965.708333,6712.625,4967.166667,11679.79167,5716.833333,54632.33333,2040.25,641332.5833,0,0,0,0,0,0,0,0,0,0,0,0,57.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0,19.95833333,1.083333333,0
1,1,1,1,5.041666667,0,1.541666667,3,1,1,1,5,3,4,37.91666667,5,1,0,0,4,112.9166667,8.916666667,66,50.375,9.291666667,45.08333333,12.875,20.16666667,11.875,8.291666667,2,2,2.5,1.083333333,0.5,0.714166667,6,6,6.5,5.083333333,25.91666667,10.5,28.66666667,15.5,44.16666667,36.41666667,168.0833333,18.95833333,1568.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
2,2,3,1,19.54166667,1,13.625,4,2,3.416666667,1,53.16666667,53.16666667,49.75,10.375,53.16666667,19.91666667,11.83333333,3,18.41666667,1244,131.25,838.75,244.875,560.1666667,283.625,420.4166667,563.9166667,219.0416667,344.875,14.54166667,11.75,23.08333333,7.833333333,3,0.34,148.5833333,142.3333333,169.7083333,74,714.2916667,1061.833333,2627.5,1880.583333,4508.083333,1776.125,25802.08333,573.25,512320.375,0,0,0,1.541666667,1,1,0,0,1,0,0,0,89.91666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70833333,4.291666667,0
1,1,1,1,12.54166667,0,7,4.541666667,1,4,0,9.458333333,9.458333333,5.458333333,1,9.458333333,5.458333333,2.541666667,0,1.458333333,179.2916667,21.91666667,91.375,45.45833333,38.45833333,66,41,57.45833333,35,22.45833333,2,2,2,1,1,0.720833333,15.45833333,15.45833333,15.45833333,9.458333333,91.83333333,83.375,183.8333333,127.375,311.2083333,175.2083333,1407.791667,63.45833333,13011.58333,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.083333333,2.083333333,3,1,20.125,1,14.45833333,4.166666667,3.833333333,3.666666667,2.833333333,38.33333333,39.25,35.58333333,10.70833333,39.25,9.291666667,22.16666667,0,7.791666667,1016.5,113.4583333,644.9166667,234.4583333,412.5416667,264.25,345.25,463.375,205.6666667,257.7083333,20.125,20.125,24.45833333,5.125,4.041666667,0.400416667,112.25,112.25,125.4583333,49.66666667,531.5833333,735.375,2031.583333,1424.125,3455.708333,1266.958333,20202.45833,472.2083333,515617.25,0,0,0,0,0,0,0,0,0,0,0,0,36.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.41666667,2.375,0
2,2,2.181818182,1,15,0,14,0,3,10,19.18181818,29,29,19,7,29,8,14,0,7,580.0909091,61.36363636,491.3636364,227.5454545,321.5454545,28.36363636,251.1818182,341.2727273,199.3636364,141.9090909,7.363636364,7.363636364,7.909090909,3,4,0.058181818,80.09090909,78.09090909,83.45454545,35,404.5454545,757.3636364,1655.909091,1239.545455,2895.454545,1161.909091,16241.90909,317.9090909,223987.8182,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.90909091,0,0
1,1,1,1,10,0,9,0,8,4,4,41,39,37,30.54545455,41,8,18,0,15,604.2727273,85,472.5454545,207.7272727,278.6363636,46.72727273,276.2727273,354.8181818,181.1818182,173.6363636,13.54545455,4.545454545,14.09090909,3,2,0.095454545,75.54545455,66.54545455,77.09090909,47,395.6363636,579.7272727,1329.181818,1005.454545,2334.636364,975.3636364,12772,301.6363636,218926.4545,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54545455,2,0
2.541666667,2.541666667,4,1,18.54166667,1,13.08333333,3,1.458333333,2.541666667,1,10,10,7.458333333,9.541666667,10,9.458333333,0.541666667,0,0,281.2083333,34,178.2083333,68.33333333,108.125,69,87.125,119.6666667,55.875,63.79166667,7,7,12,1,4,0.388333333,29.54166667,29.54166667,41.08333333,10,119.0416667,166.5416667,443.2916667,307.0833333,750.375,285.5833333,3973.541667,101.4166667,64842.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,1,0
1.583333333,1.583333333,1.583333333,1,12.875,0,11.16666667,1,3.458333333,24.875,1,27.79166667,27.79166667,2.916666667,5.083333333,27.79166667,9.958333333,3.666666667,1,13.16666667,510.375,48.58333333,377,144.25,235.5416667,96.79166667,212.75,272.9583333,118.0833333,154.875,7.541666667,7.541666667,7.541666667,1,1.916666667,0.29375,65.5,65.5,65.5,27.79166667,333.7916667,460.8333333,1200.291667,905.625,2105.916667,794.625,10946.25,299,183414.0833,0,0,0,0,0,0,0,0,0,0,0,0,11.20833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15.83333333,0,0
1,1,1,1,4.458333333,0,4.458333333,0,2.458333333,0,0,4.458333333,10.83333333,10.83333333,3,10.83333333,8.375,0,0,2.458333333,111.5,15.83333333,47.33333333,27.75,12.66666667,48.33333333,26.66666667,34.5,24.75,9.75,1.458333333,1.458333333,2,1,0.458333333,1.02,4.916666667,4.916666667,5.458333333,4.458333333,61.25,43.16666667,93.375,64.33333333,157.7083333,104.4166667,599.9583333,37.41666667,4829.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2.083333333,2.083333333,2.541666667,1,13.16666667,0.458333333,10.16666667,1.541666667,2.375,0,1.541666667,17,17,17,9.5,17,8.416666667,2.291666667,0,6.291666667,332.1666667,42.79166667,232.3333333,80.95833333,129.9583333,57.04166667,106.0833333,163.2916667,79.16666667,84.125,9.375,9.375,10.375,4.458333333,4,0.241666667,47.33333333,47.33333333,52.45833333,24.125,184.625,216.625,557.75,375.6666667,933.4166667,401.25,5041.166667,149.6666667,90025.29167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.291666667,0,0
3,3,3,1,17,2,14,0,1,3,2,3,3,0,0,3,0,0,0,3,92.36363636,14,61.36363636,32.36363636,34,17,35.18181818,45.18181818,26.18181818,19,4,4,4,3,1,0.278181818,9,9,9,5,53,56,148,98,246,109,1307,44,23150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,38,6,6,5,0,26,3,4,4,0,0,0,0,0,0,4.33,0,0,0,0,3,2,3,2,5,5,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,9,0,8,0,1,9,0,9,9,0,0,9,8,1,0,0,124,16,91,52,35,17,39,53,30,23,2,2,2,1,1,0.19,14,14,14,9,122,134,235,205,440,256,2145,91,23325,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
